scenario,p,severity,log_return,S_T
No new measures,0.45,0,0.026958182578272094,411.330608452632
Aggressive tariffs / restrictions,0.2,2,0.1412450735189254,461.131929050827
Mild tariffs / tighter language,0.3,1,-0.06897473273664965,373.7041254695504
No new measures,0.45,0,0.11972844532309207,451.31590733257207
Mild tariffs / tighter language,0.3,1,0.0659649243639793,427.69230909108376
No new measures,0.45,0,0.01872868451392535,407.95945448491767
No new measures,0.45,0,0.21810666374175036,497.97295704683603
No new measures,0.45,0,0.11956780831856034,451.24341511974245
Mild tariffs / tighter language,0.3,1,-0.0955469195091271,363.9047615034049
Mild tariffs / tighter language,0.3,1,0.10417630749230034,444.3512779513036
Mild tariffs / tighter language,0.3,1,0.15313721245729453,466.64851098530295
Mild tariffs / tighter language,0.3,1,0.09821980379753202,441.71236507193686
No new measures,0.45,0,-0.11877687766187496,355.5487003598309
Aggressive tariffs / restrictions,0.2,2,0.13610300629891942,458.76684359977963
Aggressive tariffs / restrictions,0.2,2,-0.3305133444001085,287.7021559547805
Aggressive tariffs / restrictions,0.2,2,0.2498261267260697,514.0215730124216
No new measures,0.45,0,-0.04211330067410649,383.87838934504873
Aggressive tariffs / restrictions,0.2,2,-0.21031868395274683,324.446425771324
Aggressive tariffs / restrictions,0.2,2,0.07905491012442603,433.32759778539156
No new measures,0.45,0,0.08236428753483865,434.7640178659241
No new measures,0.45,0,-0.15410317339542537,343.2077453153095
No new measures,0.45,0,-0.0025156314467810106,399.3840467893152
Mild tariffs / tighter language,0.3,1,-0.11380576082464279,357.3205749395447
Mild tariffs / tighter language,0.3,1,0.1882489778295921,483.32441097249944
No new measures,0.45,0,-0.09023313689448019,365.84361907010816
No new measures,0.45,0,0.014374375618161845,406.1869348527253
Mild tariffs / tighter language,0.3,1,0.0891503271166102,437.7243768962189
Mild tariffs / tighter language,0.3,1,-0.08194047774117665,368.89004955317546
Mild tariffs / tighter language,0.3,1,0.035965597513238586,415.052370482592
No new measures,0.45,0,-0.08937209512215315,366.1587613641362
Mild tariffs / tighter language,0.3,1,0.19817631973815258,488.1464329819246
Aggressive + retaliation,0.05,3,-0.19381261375192232,329.8462032071754
No new measures,0.45,0,0.12321224494254318,452.8909434809576
Mild tariffs / tighter language,0.3,1,-0.11552124768753638,356.70812166536615
No new measures,0.45,0,-0.04472345726888718,382.87771316439904
No new measures,0.45,0,0.0814300694186326,434.3580431081726
Aggressive tariffs / restrictions,0.2,2,0.04920414889314957,420.58359452850027
Aggressive + retaliation,0.05,3,0.24813598024535827,513.1535350220984
No new measures,0.45,0,-0.1505133113816564,344.4420278895845
No new measures,0.45,0,-0.022744574495456207,391.3860974183996
No new measures,0.45,0,-0.12751555991088068,352.4552094464716
Mild tariffs / tighter language,0.3,1,-0.11918398571029673,355.4039830820915
No new measures,0.45,0,0.13825400948675984,459.75471461880255
Mild tariffs / tighter language,0.3,1,-0.01662181849932643,393.7898101572401
No new measures,0.45,0,-0.07322503796819167,372.1191395929758
Mild tariffs / tighter language,0.3,1,-0.18065417760008934,334.21514459215626
Aggressive tariffs / restrictions,0.2,2,0.07346999895268667,430.9142470910693
No new measures,0.45,0,0.0006220512605627296,400.63915524284295
Aggressive tariffs / restrictions,0.2,2,-0.06720540114285309,374.365917277406
Aggressive tariffs / restrictions,0.2,2,0.16870943332655006,473.9721392510349
No new measures,0.45,0,0.0478203611984502,420.0019986212358
Aggressive tariffs / restrictions,0.2,2,-0.024397307195576194,390.7397750629901
Mild tariffs / tighter language,0.3,1,0.014029958139420491,406.0470610615976
Mild tariffs / tighter language,0.3,1,0.09418868507724909,439.9353541654367
Mild tariffs / tighter language,0.3,1,0.022016220280931437,409.30284279164607
No new measures,0.45,0,-0.07022265974605017,373.23806086564053
No new measures,0.45,0,-0.11899979755964508,355.4694503134287
No new measures,0.45,0,0.02994639515355177,412.5615900507581
Mild tariffs / tighter language,0.3,1,-0.09356240562873953,364.6276526102188
Aggressive tariffs / restrictions,0.2,2,0.21106867210998417,494.4805317881087
No new measures,0.45,0,-0.19766395449556767,328.5782962237589
No new measures,0.45,0,0.15420437895532,467.14676845713404
No new measures,0.45,0,-0.004689265164356575,398.5168749573446
Aggressive tariffs / restrictions,0.2,2,-0.22312628315288105,320.317542966001
No new measures,0.45,0,-0.14842979271049375,345.1604274253647
Aggressive tariffs / restrictions,0.2,2,0.27731763950411525,528.3488404350712
No new measures,0.45,0,-0.018441447676698593,393.073910262626
No new measures,0.45,0,0.07209668915522217,430.32287449550483
No new measures,0.45,0,-0.07781095499175027,370.41653907217716
Mild tariffs / tighter language,0.3,1,0.11709232368606762,450.127750455201
No new measures,0.45,0,-0.19870948485736084,328.23493716626865
Aggressive tariffs / restrictions,0.2,2,-0.32791231277168176,288.4514524114382
Mild tariffs / tighter language,0.3,1,-0.02202313175511965,391.66856195579425
No new measures,0.45,0,-0.003258134237286511,399.08761308513596
Mild tariffs / tighter language,0.3,1,-0.10188884871212095,361.60420596021197
No new measures,0.45,0,0.09180505688859829,438.8879606483331
Mild tariffs / tighter language,0.3,1,0.03334499073285482,413.9661053847989
Aggressive tariffs / restrictions,0.2,2,0.26598849734587215,522.3968802747981
Aggressive + retaliation,0.05,3,-0.4443991942872085,256.733842099646
Mild tariffs / tighter language,0.3,1,0.15535113101038212,467.6827772497307
No new measures,0.45,0,0.03504563786879841,414.67071463232605
No new measures,0.45,0,0.0532874169038814,422.30446105448414
No new measures,0.45,0,0.11282036228898942,448.2089235768385
Mild tariffs / tighter language,0.3,1,-0.07473375328012552,371.5581410491678
No new measures,0.45,0,0.18012149974555874,479.4121224701605
No new measures,0.45,0,-0.27946575506885174,302.7699734358677
Aggressive + retaliation,0.05,3,0.05629437476823153,423.57622388517325
Aggressive tariffs / restrictions,0.2,2,-0.11568327090169513,356.65033135079005
No new measures,0.45,0,-0.13237162893714313,350.7478115968758
Aggressive + retaliation,0.05,3,0.07654517736361327,432.2414248890445
Aggressive tariffs / restrictions,0.2,2,0.04438698327799047,418.56244571133936
No new measures,0.45,0,0.028042616995692687,411.7769114708158
Aggressive tariffs / restrictions,0.2,2,-0.10527995405080892,360.38004480970767
Aggressive + retaliation,0.05,3,-0.2958485674191981,297.85016000379323
Mild tariffs / tighter language,0.3,1,0.20638485076755017,492.16988886349793
Aggressive tariffs / restrictions,0.2,2,-0.185407550160506,332.6302652397242
No new measures,0.45,0,0.03977560841172879,416.6367408551846
Mild tariffs / tighter language,0.3,1,0.010022315846041125,404.42302613577357
Mild tariffs / tighter language,0.3,1,0.016425606234105914,407.0209730391853
Mild tariffs / tighter language,0.3,1,0.014808001574287475,406.36310624420014
No new measures,0.45,0,-0.15645678596077853,342.40091710636574
Mild tariffs / tighter language,0.3,1,-0.07139362973345015,372.801266084911
Aggressive tariffs / restrictions,0.2,2,-0.10184503590725566,361.62004920179214
Aggressive tariffs / restrictions,0.2,2,0.111409404047732,447.576965440425
No new measures,0.45,0,-0.07406228178816131,371.8077155301869
No new measures,0.45,0,0.1950729236643848,486.63386951411485
No new measures,0.45,0,-0.028052036860071003,389.3143332049322
Mild tariffs / tighter language,0.3,1,-0.1634145661328697,340.02683554081153
No new measures,0.45,0,0.03260394171371764,413.659449845874
Aggressive tariffs / restrictions,0.2,2,0.04118387205287857,417.223888561245
Mild tariffs / tighter language,0.3,1,0.25224881648654834,515.2683975386851
No new measures,0.45,0,0.2024632536733671,490.24357643681094
Mild tariffs / tighter language,0.3,1,-0.15216913557414458,343.87216437399513
No new measures,0.45,0,0.020121600469196664,408.52810366649067
No new measures,0.45,0,0.09462054074441016,440.1253837710453
No new measures,0.45,0,0.07137067515389714,430.01056744689373
Mild tariffs / tighter language,0.3,1,0.16028449989746,469.995729544405
Aggressive tariffs / restrictions,0.2,2,0.18931857960881962,483.8416521941728
No new measures,0.45,0,-0.026103811002545545,390.0735447732541
Aggressive tariffs / restrictions,0.2,2,0.06842255559964718,428.7447117482773
No new measures,0.45,0,-0.03224536116647595,387.68523001484874
No new measures,0.45,0,0.1369891890138508,459.1735750393293
Mild tariffs / tighter language,0.3,1,0.22302699368303935,500.42918607058215
Aggressive tariffs / restrictions,0.2,2,0.03809562631503212,415.93738620585157
Aggressive tariffs / restrictions,0.2,2,0.2636501395820142,521.1767565728193
Mild tariffs / tighter language,0.3,1,-0.09203532756736606,365.18489286548544
Mild tariffs / tighter language,0.3,1,0.07979714760788383,433.64934916427995
No new measures,0.45,0,0.009134134009691512,404.06398442052625
No new measures,0.45,0,-0.09842220500803747,362.8599342278489
Aggressive tariffs / restrictions,0.2,2,0.05708202923909311,423.909987019424
Mild tariffs / tighter language,0.3,1,0.08904262963899212,437.67723762337124
No new measures,0.45,0,0.1263182292916561,454.29980247764
No new measures,0.45,0,-0.2968120652886212,297.56332021617453
No new measures,0.45,0,0.17962141882087435,479.1724375485744
Aggressive tariffs / restrictions,0.2,2,-0.1938358576989909,329.8385363685914
No new measures,0.45,0,-0.010049141479452616,396.3865879355243
Aggressive tariffs / restrictions,0.2,2,-0.23675358128295748,315.9820876747402
Mild tariffs / tighter language,0.3,1,0.08932483157148247,437.8007684151298
Aggressive tariffs / restrictions,0.2,2,0.29375790367374144,537.1068295126676
No new measures,0.45,0,0.010857666581170532,404.76100235264636
No new measures,0.45,0,0.018922896219158467,408.0386926804826
No new measures,0.45,0,0.15301111801405495,466.58967291077676
No new measures,0.45,0,0.02871851246627371,412.05532369835146
Aggressive + retaliation,0.05,3,-0.16131872977161932,340.7402234575752
Aggressive tariffs / restrictions,0.2,2,-0.04057536713330184,384.46922301061295
No new measures,0.45,0,0.0075618629358668935,403.4291854746281
Mild tariffs / tighter language,0.3,1,-0.0813755255624995,369.09851367094694
Mild tariffs / tighter language,0.3,1,-0.04996732131618235,380.8752095070457
Mild tariffs / tighter language,0.3,1,0.10372298545626935,444.1498893756582
No new measures,0.45,0,-0.09234839319004907,365.07058392363973
No new measures,0.45,0,-0.06669494623400102,374.55706297906755
No new measures,0.45,0,0.07900408216239352,433.3055731864411
Aggressive tariffs / restrictions,0.2,2,-0.015101963450188442,394.388768638245
No new measures,0.45,0,0.03393194848123526,414.2091573215521
Mild tariffs / tighter language,0.3,1,-0.21144456430274453,324.0813434739785
Aggressive tariffs / restrictions,0.2,2,-0.1263745089138582,352.857608349791
No new measures,0.45,0,0.1913168416385444,484.80946124214546
No new measures,0.45,0,-0.07757156113590309,370.50522513076044
No new measures,0.45,0,-0.11400883123011021,357.24802107253083
Mild tariffs / tighter language,0.3,1,-0.2580921791584065,309.3109029677371
Mild tariffs / tighter language,0.3,1,0.013427658385992879,405.8025726518856
No new measures,0.45,0,0.04221805295247188,417.65559673134385
No new measures,0.45,0,0.0008201492680410642,400.71852892283874
Mild tariffs / tighter language,0.3,1,-0.016652592971296464,393.7776916702363
Mild tariffs / tighter language,0.3,1,0.020302763237860257,408.6021204531683
No new measures,0.45,0,-0.11880686446098813,355.53803875223275
Aggressive tariffs / restrictions,0.2,2,-0.29472623988302593,298.18463309909225
No new measures,0.45,0,-0.045779632225766115,382.47354078815005
No new measures,0.45,0,0.08574242771380039,436.23519518558214
No new measures,0.45,0,-0.13188799053092368,350.91748773710316
Mild tariffs / tighter language,0.3,1,-0.0931462858018864,364.77941297894813
Mild tariffs / tighter language,0.3,1,0.10123737776283113,443.04727789106437
Mild tariffs / tighter language,0.3,1,0.10943361722560536,446.69352180576016
No new measures,0.45,0,-0.11225512040135487,357.8750804753595
No new measures,0.45,0,-0.06826677065256367,373.9687874953347
No new measures,0.45,0,-0.06605852667052714,374.79551429107636
No new measures,0.45,0,0.09522984836871103,440.3936372391678
Mild tariffs / tighter language,0.3,1,0.021116605618013564,408.9347935287756
Mild tariffs / tighter language,0.3,1,-0.17054586818721207,337.61062706599387
No new measures,0.45,0,-0.04966937931889982,380.988705134399
No new measures,0.45,0,0.18532877142423085,481.9150627271272
No new measures,0.45,0,-0.10209527330539764,361.52956966271825
Mild tariffs / tighter language,0.3,1,0.13431788318389123,457.94861883611463
No new measures,0.45,0,0.049210532311586126,420.5862792981407
Mild tariffs / tighter language,0.3,1,-0.2265649924305566,319.2179557231542
No new measures,0.45,0,0.005687756863661669,402.67382442287845
No new measures,0.45,0,0.010344744156434032,404.553444592946
No new measures,0.45,0,-0.2545773318222805,310.39999644849246
No new measures,0.45,0,-0.10794185333280529,359.42202506890027
Aggressive tariffs / restrictions,0.2,2,0.3132761697721569,547.6932012625139
No new measures,0.45,0,-0.007993087080267016,397.2024187322758
No new measures,0.45,0,-0.20167168280166098,327.26407895715175
No new measures,0.45,0,-0.30415220873748866,295.3871591982245
No new measures,0.45,0,-0.12269518178343304,354.15827824908115
Aggressive tariffs / restrictions,0.2,2,-0.23875007280242877,315.3518614463919
Aggressive + retaliation,0.05,3,-0.2844914466021156,301.25216216415794
No new measures,0.45,0,0.0462522748989643,419.3439153419747
No new measures,0.45,0,0.061288178478044325,425.69677079404835
Mild tariffs / tighter language,0.3,1,-0.1627557960852132,340.2509088337486
Mild tariffs / tighter language,0.3,1,0.09792506155061004,441.5821929615148
Mild tariffs / tighter language,0.3,1,-0.1452050464825754,346.27527880200665
No new measures,0.45,0,-0.12149946191714923,354.58200561732326
No new measures,0.45,0,-0.011639807379864047,395.7565705131702
No new measures,0.45,0,0.05553520733380015,423.25478064006035
No new measures,0.45,0,0.1524083317122634,466.3085037983471
Mild tariffs / tighter language,0.3,1,-0.09498215051612305,364.11034167629776
Aggressive tariffs / restrictions,0.2,2,-0.19520647032801802,329.38676517747876
No new measures,0.45,0,0.14822694673473583,464.3627592142043
Aggressive tariffs / restrictions,0.2,2,-0.08021070062094497,369.5286993224094
No new measures,0.45,0,0.10793716504697422,446.0255662183204
No new measures,0.45,0,-0.04795717316241536,381.64159512250603
Mild tariffs / tighter language,0.3,1,0.01720220032100007,407.3371858887117
No new measures,0.45,0,0.004703680172889507,402.2777574104001
Aggressive tariffs / restrictions,0.2,2,-0.10623535233163171,360.0359027569937
Aggressive tariffs / restrictions,0.2,2,-0.1256751999236813,353.10445114719647
No new measures,0.45,0,0.017659782518221687,407.5236187841748
No new measures,0.45,0,-0.013276675456045614,395.10929911042746
No new measures,0.45,0,-0.1379400261456001,348.800136209638
Aggressive tariffs / restrictions,0.2,2,0.09318858505322043,439.49559474552194
No new measures,0.45,0,0.164876327088653,472.1588312088653
Aggressive tariffs / restrictions,0.2,2,0.16693418644580052,473.13146810945955
No new measures,0.45,0,0.05651247133521163,423.66861448012656
Mild tariffs / tighter language,0.3,1,0.1187962428469501,450.8953855624049
No new measures,0.45,0,0.10350180427178816,444.05166264039207
Aggressive tariffs / restrictions,0.2,2,-0.03343398158644841,387.22469318988976
Mild tariffs / tighter language,0.3,1,0.07490285001049943,431.5321255840546
No new measures,0.45,0,0.08098410452483353,434.16437785676845
No new measures,0.45,0,-0.03658148629484856,386.0078177101271
Mild tariffs / tighter language,0.3,1,0.1704041554730735,474.77607136062056
Mild tariffs / tighter language,0.3,1,-0.05803518814119262,377.81472144554533
Aggressive tariffs / restrictions,0.2,2,0.025887290768830243,410.89035364777374
No new measures,0.45,0,-0.15110604530441724,344.2379259102889
Aggressive tariffs / restrictions,0.2,2,-0.18366399306963813,333.2107309878549
No new measures,0.45,0,0.09068596836977125,438.3970808907003
Aggressive tariffs / restrictions,0.2,2,0.07617466064274876,432.08130187963087
Aggressive tariffs / restrictions,0.2,2,-0.07037104003050537,373.18268380453344
Mild tariffs / tighter language,0.3,1,-0.11174390587250929,358.0580781875695
Aggressive + retaliation,0.05,3,-0.13212228830116945,350.8352781833197
No new measures,0.45,0,0.08377006813302512,435.3756304828815
Mild tariffs / tighter language,0.3,1,-0.1653483179299431,339.36994337443326
No new measures,0.45,0,0.04113146860433555,417.2020251635336
No new measures,0.45,0,0.2413256044633212,509.6706399884439
Mild tariffs / tighter language,0.3,1,0.01441778916147395,406.20456924959745
Aggressive tariffs / restrictions,0.2,2,-0.08847965330476834,366.48568261197755
Aggressive + retaliation,0.05,3,0.1452126595158823,462.9651439493272
Mild tariffs / tighter language,0.3,1,0.03537265869699593,414.80634276825833
Aggressive tariffs / restrictions,0.2,2,0.14226432847848713,461.6021796684503
Aggressive tariffs / restrictions,0.2,2,-0.2705312481219849,305.48719430595366
Aggressive tariffs / restrictions,0.2,2,0.15449062266315344,467.2805054200086
No new measures,0.45,0,-0.05085712323158363,380.5364567498741
Mild tariffs / tighter language,0.3,1,0.31575464244506424,549.0523274778323
Mild tariffs / tighter language,0.3,1,0.07906087906718767,433.3301843007392
Aggressive tariffs / restrictions,0.2,2,-0.03312945504813941,387.3426313419918
Mild tariffs / tighter language,0.3,1,-0.2209881477050817,321.00315796683924
Aggressive tariffs / restrictions,0.2,2,-0.10553103515672341,360.28957154804596
Aggressive + retaliation,0.05,3,-0.14535726532358695,346.2225731918917
Mild tariffs / tighter language,0.3,1,0.14830589642225334,464.39942195617596
Aggressive tariffs / restrictions,0.2,2,0.279191075157724,529.3395957586825
Mild tariffs / tighter language,0.3,1,-0.1089700061590667,359.052674205109
Mild tariffs / tighter language,0.3,1,-0.169282448772749,338.03744045214296
Mild tariffs / tighter language,0.3,1,0.13345629951228713,457.5542277085668
Aggressive + retaliation,0.05,3,0.004901621244096405,402.3573925819002
Aggressive tariffs / restrictions,0.2,2,0.11507719650315335,449.2215991012242
Aggressive tariffs / restrictions,0.2,2,-0.3152355977599226,292.1313444602939
No new measures,0.45,0,-0.02381691841531538,390.9666218677407
Mild tariffs / tighter language,0.3,1,0.10845375493997975,446.2560380424329
Aggressive tariffs / restrictions,0.2,2,0.14345321373774547,462.15129805019524
Aggressive tariffs / restrictions,0.2,2,0.07905319382445701,433.3268540658871
Aggressive + retaliation,0.05,3,-0.08291381534947957,368.53116967858915
Mild tariffs / tighter language,0.3,1,0.1405509556931407,460.8119602197158
Mild tariffs / tighter language,0.3,1,-0.08050240673851249,369.4209212607246
No new measures,0.45,0,0.032211486299896376,413.49713880730985
Aggressive tariffs / restrictions,0.2,2,-0.24240666677003725,314.2008533991737
No new measures,0.45,0,-0.04343741867737884,383.3704254349462
Aggressive tariffs / restrictions,0.2,2,-0.03571464984238977,386.3425684235516
No new measures,0.45,0,-0.015230156946441543,394.33821380358006
Aggressive tariffs / restrictions,0.2,2,0.11571852753659922,449.50979125703066
Mild tariffs / tighter language,0.3,1,0.28673764806815727,533.3494067478165
No new measures,0.45,0,0.12096903086586795,451.87615076553163
Mild tariffs / tighter language,0.3,1,0.118152659751564,450.6052902746941
Mild tariffs / tighter language,0.3,1,-0.12254709665904966,354.2107277051633
Aggressive tariffs / restrictions,0.2,2,-0.33780194769861804,285.612832446389
Mild tariffs / tighter language,0.3,1,0.28605953780895665,532.9878596416174
Mild tariffs / tighter language,0.3,1,0.07450438590647435,431.36020977568955
No new measures,0.45,0,-0.05958632860468736,377.229132026541
Aggressive tariffs / restrictions,0.2,2,0.11185552556718822,447.77668370231567
Aggressive + retaliation,0.05,3,0.39322063661754475,593.2760145777062
Aggressive tariffs / restrictions,0.2,2,-0.08935614063494643,366.16460328601227
No new measures,0.45,0,-0.052263744013375565,380.00156254642593
Aggressive tariffs / restrictions,0.2,2,-0.053413566158782864,379.564879436587
No new measures,0.45,0,0.07207229176342826,430.312375867808
Aggressive + retaliation,0.05,3,-0.030489984239893044,388.3663613686248
No new measures,0.45,0,-0.1318370790334904,350.93535392667275
No new measures,0.45,0,0.0011959480429830135,400.8691467543302
No new measures,0.45,0,-0.004438986425398821,398.61662774074205
Aggressive tariffs / restrictions,0.2,2,0.17281947749101162,475.9241944446921
Mild tariffs / tighter language,0.3,1,-0.002181965439132531,399.51732990451177
Mild tariffs / tighter language,0.3,1,-0.07205826311204043,372.5535722418061
No new measures,0.45,0,0.07734759424151605,432.5884018951898
Aggressive tariffs / restrictions,0.2,2,-0.1544291773945521,343.0958764536444
No new measures,0.45,0,0.09633133231260485,440.87899101520344
No new measures,0.45,0,-0.007180104425453198,397.5254687083758
Aggressive tariffs / restrictions,0.2,2,-0.21262931514136868,323.69761518660493
Mild tariffs / tighter language,0.3,1,-0.4145672979290031,264.5080831012786
Mild tariffs / tighter language,0.3,1,0.09863226392219338,441.8945913870598
No new measures,0.45,0,0.0007662733894759927,400.69694044159013
Mild tariffs / tighter language,0.3,1,-0.07998306087822599,369.6128283156384
No new measures,0.45,0,0.006218588420195888,402.88763313905866
Mild tariffs / tighter language,0.3,1,-0.03036502086499317,388.41489597229975
No new measures,0.45,0,-0.023096606142418437,391.24834137459334
Mild tariffs / tighter language,0.3,1,-0.012657917903475828,395.3538516248978
No new measures,0.45,0,0.1488512474420647,464.65275172508495
No new measures,0.45,0,0.06392556924151531,426.82098136501656
No new measures,0.45,0,0.14608285526077183,463.36818958648985
Mild tariffs / tighter language,0.3,1,-0.11129093983656951,358.2203030742905
No new measures,0.45,0,-0.08422901026277677,368.04679795027266
Mild tariffs / tighter language,0.3,1,0.06674489919844681,428.02602845850583
No new measures,0.45,0,0.1444686870217305,462.620838709173
No new measures,0.45,0,0.022845192810862634,409.6422842791389
Mild tariffs / tighter language,0.3,1,-0.10850251500613212,359.2205673949701
No new measures,0.45,0,0.08353067444529666,435.2714167797022
Mild tariffs / tighter language,0.3,1,-0.2066741169623457,325.6310499146012
Mild tariffs / tighter language,0.3,1,0.008402002660340841,403.7682647764086
Aggressive tariffs / restrictions,0.2,2,0.09886688725740878,441.9982823335868
Mild tariffs / tighter language,0.3,1,-0.07487955868543524,371.5039698131415
No new measures,0.45,0,-0.19516440749136313,329.4006204105719
No new measures,0.45,0,0.18478747576202934,481.65427478218277
No new measures,0.45,0,0.05733942287442427,424.0191127955738
Aggressive tariffs / restrictions,0.2,2,-0.005634256352299423,398.14045790567377
No new measures,0.45,0,0.21030014041740153,494.10065382089056
No new measures,0.45,0,0.129488986833386,455.74256311588255
Mild tariffs / tighter language,0.3,1,-0.25261605261911785,311.00937489148515
Mild tariffs / tighter language,0.3,1,-0.15844909345942884,341.71942828473357
Aggressive tariffs / restrictions,0.2,2,-0.09988196645299459,362.33063170764035
No new measures,0.45,0,-0.2100241000945096,324.542016530275
Aggressive tariffs / restrictions,0.2,2,-0.2569764340372458,309.65620769885754
Mild tariffs / tighter language,0.3,1,0.021573408664048506,409.1216388605985
Aggressive tariffs / restrictions,0.2,2,-0.09349500060655058,364.65223117358363
No new measures,0.45,0,0.17352692553931917,476.2610052112067
No new measures,0.45,0,0.030085277981041575,412.618891749917
No new measures,0.45,0,0.07898774979236169,433.298496337274
Aggressive tariffs / restrictions,0.2,2,-0.1271066135053278,352.5993742133156
No new measures,0.45,0,0.06824063449477034,428.6667211308908
No new measures,0.45,0,-0.0006091596288767924,400.1461874880794
No new measures,0.45,0,-0.033468011106624965,387.21151634358216
Aggressive tariffs / restrictions,0.2,2,-0.06803002522239121,374.0573333778043
No new measures,0.45,0,0.0858360503818522,436.27603860035845
No new measures,0.45,0,-0.07943862290267482,369.8141143645368
Mild tariffs / tighter language,0.3,1,0.018029390273388082,407.67427051339956
Aggressive tariffs / restrictions,0.2,2,-0.3003077323693685,296.5249538621736
Aggressive tariffs / restrictions,0.2,2,-0.14633845980703467,345.88302812014757
Mild tariffs / tighter language,0.3,1,0.17942597771324154,479.07879670756574
No new measures,0.45,0,0.013036333864187418,405.6438032214071
No new measures,0.45,0,0.16065873207516126,470.1716499852744
No new measures,0.45,0,-0.12105931716193731,354.73810737855393
No new measures,0.45,0,-0.011377429775241284,395.86042179768504
No new measures,0.45,0,0.1355377832651107,458.5076112815696
Mild tariffs / tighter language,0.3,1,0.1514727141047296,465.8724213866534
No new measures,0.45,0,-0.07792259936018757,370.3751864600498
Mild tariffs / tighter language,0.3,1,0.05666580754499995,423.73358320057866
No new measures,0.45,0,-0.19506779389036047,329.4324465280754
Aggressive + retaliation,0.05,3,-0.2534326130660264,310.75552059512506
Aggressive tariffs / restrictions,0.2,2,0.042208266699492916,417.6515094680157
No new measures,0.45,0,-0.2029931921115817,326.83188206901156
No new measures,0.45,0,-0.040530262899136735,384.4865645915633
Aggressive + retaliation,0.05,3,-0.005677463624171951,398.1232557142982
Aggressive tariffs / restrictions,0.2,2,-0.0423494454193274,383.7877491831212
No new measures,0.45,0,0.19100244000140823,484.65706031263807
No new measures,0.45,0,-0.07197314951994525,372.5852829640751
Aggressive + retaliation,0.05,3,0.09761395476854703,441.4448351140331
Mild tariffs / tighter language,0.3,1,-0.0909668644315173,365.5752879855382
Mild tariffs / tighter language,0.3,1,-0.07041258255258617,373.1671811766627
No new measures,0.45,0,-0.020948129989647846,392.0898327442278
Aggressive tariffs / restrictions,0.2,2,-0.062017680997484004,376.31306916084935
Mild tariffs / tighter language,0.3,1,0.0564724285208324,423.651649936095
Mild tariffs / tighter language,0.3,1,0.1281105353731917,455.11477690010196
Mild tariffs / tighter language,0.3,1,0.0701929325566766,429.50442379633034
No new measures,0.45,0,0.015705083705376523,406.7278108860961
No new measures,0.45,0,0.12887569643350918,455.46314626770163
Mild tariffs / tighter language,0.3,1,-0.06048694314618695,376.88954692535407
Mild tariffs / tighter language,0.3,1,0.026839427961541134,411.28176394418836
Aggressive + retaliation,0.05,3,-0.1817955292019581,333.8339052069849
Mild tariffs / tighter language,0.3,1,-0.033154175636201565,387.33305612271647
No new measures,0.45,0,0.10210489351666169,443.4317951476004
No new measures,0.45,0,-0.006487038934531191,397.8010753882075
Mild tariffs / tighter language,0.3,1,-0.2725575909473676,304.8687992732919
No new measures,0.45,0,0.07442540060731143,431.32614000599665
Mild tariffs / tighter language,0.3,1,-0.027423331360705967,389.55917422558304
No new measures,0.45,0,0.12402323208845793,453.25838118811197
No new measures,0.45,0,-0.16684112992133407,338.8637058062144
No new measures,0.45,0,-0.030495221330052384,388.3643274643013
Mild tariffs / tighter language,0.3,1,-0.05297085884032927,379.7329527874477
No new measures,0.45,0,-0.11903837601177032,355.45573711677645
Mild tariffs / tighter language,0.3,1,0.10257304187096865,443.6394356122247
No new measures,0.45,0,-0.0680888970325981,374.03531259367526
Aggressive tariffs / restrictions,0.2,2,-0.19281495388972233,330.17544173153635
Mild tariffs / tighter language,0.3,1,-0.1423480365112495,347.26600531022325
Aggressive tariffs / restrictions,0.2,2,-0.18725728878240996,332.0155548933016
Aggressive tariffs / restrictions,0.2,2,-0.07744540266195177,370.55197045315117
Aggressive tariffs / restrictions,0.2,2,-0.03451435989714827,386.80656993631726
Aggressive tariffs / restrictions,0.2,2,-0.17374625679407457,336.531869004844
No new measures,0.45,0,0.07986588965621579,433.6791601334211
No new measures,0.45,0,-0.118995726242706,355.4708975451691
Mild tariffs / tighter language,0.3,1,-0.12747228545710795,352.47046208316215
Mild tariffs / tighter language,0.3,1,0.1363371550410376,458.8742758562071
Mild tariffs / tighter language,0.3,1,-0.11874436633556615,355.56025990755404
Mild tariffs / tighter language,0.3,1,-0.08889005764657054,366.33530615631105
No new measures,0.45,0,0.2581980009789448,518.3429608026793
No new measures,0.45,0,0.08082640840092607,434.09591721537254
Mild tariffs / tighter language,0.3,1,0.06406735612429965,426.88150327197616
Mild tariffs / tighter language,0.3,1,0.09199445507373102,438.97109310387606
Aggressive tariffs / restrictions,0.2,2,0.0018166526196396818,401.11804530660515
Mild tariffs / tighter language,0.3,1,0.18009970282818097,479.401672877622
No new measures,0.45,0,-0.052828915953075435,379.7868570047214
No new measures,0.45,0,-0.0041327372082131004,398.73872246569755
No new measures,0.45,0,-0.1284487943577152,352.1264395376131
No new measures,0.45,0,-0.1484713374387377,345.1460881270699
Aggressive tariffs / restrictions,0.2,2,0.001288059053511495,400.90607291715446
Mild tariffs / tighter language,0.3,1,-0.04569231614708223,382.5069383359823
Aggressive tariffs / restrictions,0.2,2,-0.20687323742245717,325.566216565153
Mild tariffs / tighter language,0.3,1,-0.03838722856238477,385.31141602829456
