scenario,p,severity,log_return,S_T,pnl_$
No new measures,0.45,0,-0.0553028100029749,378.8484657777751,38.15342222248819
Aggressive tariffs / restrictions,0.2,2,0.0032075716058159,401.67635620412216,-577.0
Mild tariffs / tighter language,0.3,1,-0.0017975370790684,399.6709452216145,-577.0
Mild tariffs / tighter language,0.3,1,-0.1427627440804154,347.12202132699446,2923.0
No new measures,0.45,0,0.0417235746048887,417.4491261338402,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1098598116659246,446.88394067613,-577.0
Aggressive tariffs / restrictions,0.2,2,0.003994558464014,401.9925946391281,-577.0
Mild tariffs / tighter language,0.3,1,0.1741873466562074,476.5756419211264,-577.0
No new measures,0.45,0,0.028294452303401,411.88062449477576,-577.0
Aggressive + retaliation,0.05,3,-0.2385497411766895,315.4150427258683,2923.0
Mild tariffs / tighter language,0.3,1,0.0538235160493238,422.5309188116533,-577.0
No new measures,0.45,0,0.1175231737099204,450.3217297922217,-577.0
Aggressive + retaliation,0.05,3,0.3459457079257358,565.8815703331187,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0585915804012295,424.550384067416,-577.0
Mild tariffs / tighter language,0.3,1,0.0311684955246595,413.0660899350214,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1073124228605391,359.6483274572204,1958.1672542779625
No new measures,0.45,0,0.1162983683504822,449.77051096089934,-577.0
Mild tariffs / tighter language,0.3,1,-0.0178149201235003,393.32025906194576,-577.0
No new measures,0.45,0,0.068471867429737,428.7658544559435,-577.0
Mild tariffs / tighter language,0.3,1,0.1533729940917787,466.75855110616266,-577.0
No new measures,0.45,0,0.2499084806107587,514.0639064289101,-577.0
No new measures,0.45,0,-0.0332142856203552,387.3097742385946,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0719307924117282,430.2514912532626,-577.0
No new measures,0.45,0,0.1914509037671009,484.8744601873152,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2397003684723541,508.84297767626623,-577.0
No new measures,0.45,0,0.1944318216447776,486.3219875423234,-577.0
No new measures,0.45,0,0.0809352575158498,434.1431707434591,-577.0
No new measures,0.45,0,0.0939856813954554,439.8460547331534,-577.0
No new measures,0.45,0,0.1468562744819578,463.7267060747024,-577.0
Mild tariffs / tighter language,0.3,1,-0.0362566387536207,386.1332317697265,-577.0
No new measures,0.45,0,0.0107428875977453,404.71454696236833,-577.0
Mild tariffs / tighter language,0.3,1,0.2211649120599847,499.49821312236975,-577.0
Mild tariffs / tighter language,0.3,1,0.0456118615913496,419.0754478923617,-577.0
No new measures,0.45,0,-0.0097138401418432,396.519519173435,-577.0
No new measures,0.45,0,-0.0041157528851339,398.745494830496,-577.0
No new measures,0.45,0,0.0761084498569196,432.05269438416417,-577.0
No new measures,0.45,0,-0.005732757356017,398.10124260235455,-577.0
No new measures,0.45,0,-0.0329355015438477,387.4177650886933,-577.0
Mild tariffs / tighter language,0.3,1,0.1653525639122511,472.3837441825432,-577.0
Mild tariffs / tighter language,0.3,1,0.1502575682908877,465.3066622735457,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0677308413811041,428.44824548182265,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0768138731136842,432.3575819276692,-577.0
Mild tariffs / tighter language,0.3,1,-0.1176487900735195,355.95001675322493,2327.9983246775073
No new measures,0.45,0,-0.0666402465245972,374.5775517019261,465.24482980739026
No new measures,0.45,0,-0.0610524643126039,376.6764681651197,255.35318348803276
Mild tariffs / tighter language,0.3,1,0.0962921796767319,440.8617297785179,-577.0
No new measures,0.45,0,-0.0240689054881478,390.868115744777,-577.0
No new measures,0.45,0,-0.0216195307481433,391.8266716862776,-577.0
Aggressive + retaliation,0.05,3,-0.4025834105542795,267.69698775188897,2923.0
No new measures,0.45,0,0.0562103120997146,423.5406184340388,-577.0
No new measures,0.45,0,-0.038742511535524,385.1745457581015,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1484407673533737,345.1566394337233,2923.0
No new measures,0.45,0,0.0975227040242137,441.40455478208,-577.0
No new measures,0.45,0,0.2561613052658674,517.2883282638567,-577.0
No new measures,0.45,0,0.1789707160537985,478.8607401397364,-577.0
No new measures,0.45,0,-0.0693492219852122,373.56420349369154,566.5796506308463
Aggressive + retaliation,0.05,3,-0.0355906025550856,386.390496143725,-577.0
Mild tariffs / tighter language,0.3,1,7.676995756447647e-05,400.4207537527761,-577.0
Mild tariffs / tighter language,0.3,1,0.1193555203354412,451.1476317324417,-577.0
No new measures,0.45,0,0.0125307231385319,405.4387572048034,-577.0
No new measures,0.45,0,-0.0918793202209712,365.24186883578426,1398.813116421574
Mild tariffs / tighter language,0.3,1,0.0268899274275592,411.302533978084,-577.0
No new measures,0.45,0,0.0656455938672074,427.5557556975481,-577.0
No new measures,0.45,0,0.0718715784583283,430.2260151157881,-577.0
Mild tariffs / tighter language,0.3,1,-0.2081182869104667,325.16112274716033,2923.0
Aggressive tariffs / restrictions,0.2,2,0.063369655088065,426.5837714807613,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.3486029036293857,282.54454089977827,2922.999999999999
Aggressive tariffs / restrictions,0.2,2,0.1171220062291392,450.1411115898369,-577.0
Mild tariffs / tighter language,0.3,1,0.1366288777201815,459.0081594168361,-577.0
Aggressive tariffs / restrictions,0.2,2,0.252024131711298,515.1526375798278,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0865639104036535,367.1884479006749,1204.1552099325127
No new measures,0.45,0,0.0633771385632951,426.5869638217935,-577.0
No new measures,0.45,0,-0.068097595799079,374.0320589619867,519.7941038013294
No new measures,0.45,0,-0.0251232262263129,390.4562325511101,-577.0
Aggressive + retaliation,0.05,3,-0.1658307664314227,339.20625434274405,2922.9999999999995
Aggressive tariffs / restrictions,0.2,2,-0.0363321851870448,386.10406188309406,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1690379919644898,474.12789247716137,-577.0
No new measures,0.45,0,0.1474010607217702,463.97940683090286,-577.0
Aggressive + retaliation,0.05,3,0.0239994373690701,410.1153846408136,-577.0
No new measures,0.45,0,0.0873329944058479,436.9296084658605,-577.0
No new measures,0.45,0,-0.0486131462620178,381.3913305947893,-216.1330594789281
Mild tariffs / tighter language,0.3,1,-0.253182557400775,310.8332364898029,2923.0
Aggressive tariffs / restrictions,0.2,2,-0.1367396991460628,349.21906180412515,2923.0
Aggressive tariffs / restrictions,0.2,2,0.0851877385223359,435.9932873359136,-577.0
No new measures,0.45,0,-0.0933059553496747,364.7211734646975,1450.8826535302528
No new measures,0.45,0,0.0368623805303952,415.4247493462356,-577.0
Mild tariffs / tighter language,0.3,1,0.0529392540274511,422.1574559109459,-577.0
No new measures,0.45,0,0.0315092556221363,413.2068703609056,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1243939964091313,353.5571397421956,2567.2860257804396
No new measures,0.45,0,-0.0935529274089392,364.63110864763394,1459.8891352366063
No new measures,0.45,0,0.0115509604817004,405.0417179847236,-577.0
No new measures,0.45,0,-0.0073995808611257,397.4382308090964,-577.0
Mild tariffs / tighter language,0.3,1,0.2790670722934011,529.2739602021915,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1032329977985929,443.93231472050667,-577.0
No new measures,0.45,0,-0.0184413880610151,393.0739336959965,-577.0
No new measures,0.45,0,-0.0013138617655267,399.8643029487682,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0370685395802506,385.8198571114497,-577.0
Mild tariffs / tighter language,0.3,1,0.2153756128394066,496.6148229639593,-577.0
No new measures,0.45,0,0.074161957950103,431.2125252676914,-577.0
No new measures,0.45,0,0.0543059251000917,422.7348007244034,-577.0
Aggressive + retaliation,0.05,3,-0.2056665227638773,325.95931922468964,2923.0
Mild tariffs / tighter language,0.3,1,0.0865671729143022,436.5951264745008,-577.0
No new measures,0.45,0,0.1795813357687915,479.1532312397298,-577.0
No new measures,0.45,0,0.0659407584347098,427.6819736338766,-577.0
No new measures,0.45,0,0.1311753687838827,456.5117675523392,-577.0
No new measures,0.45,0,-0.0975608599457744,363.1726164848162,1605.7383515183783
No new measures,0.45,0,0.0609965529244635,425.572644837638,-577.0
No new measures,0.45,0,0.0046571429686745,402.2590369638544,-577.0
No new measures,0.45,0,0.1224787565210508,452.55887501679024,-577.0
No new measures,0.45,0,0.0719900913611904,430.2770054711741,-577.0
Mild tariffs / tighter language,0.3,1,-0.0312583919272997,388.0680522971888,-577.0
Mild tariffs / tighter language,0.3,1,0.0265904490353983,411.1793761989837,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.4688785390652979,250.5254643935977,2923.0
No new measures,0.45,0,0.2139592627871423,495.9119404148679,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.175953112735817,335.79001053861106,2923.0
Aggressive tariffs / restrictions,0.2,2,-0.0113894102595636,395.855679226517,-577.0
Aggressive + retaliation,0.05,3,0.0159472531312001,406.8263198539736,-577.0
No new measures,0.45,0,-0.0554663368989679,378.7865189292408,44.3481070759201
No new measures,0.45,0,-0.0317638062603843,387.871966697756,-577.0
Mild tariffs / tighter language,0.3,1,0.1702724011130288,474.713521663862,-577.0
No new measures,0.45,0,0.0813527397287897,434.3244556340895,-577.0
No new measures,0.45,0,0.0307346216619335,412.8869102285267,-577.0
No new measures,0.45,0,-0.056723930920015,378.3104586757888,91.95413242111772
Mild tariffs / tighter language,0.3,1,-0.0671003634262089,374.4052418837935,482.4758116206492
Aggressive tariffs / restrictions,0.2,2,0.3257196854612276,554.5510093374338,-577.0
No new measures,0.45,0,0.0847963529418992,435.8226792390355,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.037277935460423,385.7390764807427,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1185065082322587,355.6448428555581,2358.5157144441873
No new measures,0.45,0,-0.0085462743233096,396.982752185295,-577.0
No new measures,0.45,0,0.0931011811561971,439.4571827965181,-577.0
No new measures,0.45,0,-0.1380087378298069,348.7761703882029,2923.0
Aggressive tariffs / restrictions,0.2,2,0.058185414404972,424.3779811521808,-577.0
Mild tariffs / tighter language,0.3,1,0.0885921859315283,437.4801330613713,-577.0
Mild tariffs / tighter language,0.3,1,-0.0750485769853902,371.4411841498497,778.8815850150324
Mild tariffs / tighter language,0.3,1,-0.0016295349744351,399.7380964221861,-577.0
No new measures,0.45,0,0.0131493413481239,405.689646597257,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.5254184786539959,236.75376387418572,2923.0
Aggressive tariffs / restrictions,0.2,2,0.223907832377695,500.8701776543208,-577.0
Mild tariffs / tighter language,0.3,1,-0.0261760223540315,390.0453780523978,-577.0
Mild tariffs / tighter language,0.3,1,0.0881079705728131,437.2683497403165,-577.0
No new measures,0.45,0,0.0615453448384248,425.8062597610553,-577.0
No new measures,0.45,0,0.0628770578903656,426.3736892575511,-577.0
No new measures,0.45,0,0.1198067640042346,451.3512551833935,-577.0
Mild tariffs / tighter language,0.3,1,0.1054254005010231,444.9066608162259,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1106806151182412,447.2508951355633,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0821832720027014,368.80049603799,1042.9503962009999
No new measures,0.45,0,0.0184075271975416,407.8284563579513,-577.0
No new measures,0.45,0,0.0927897524732963,439.3203445336745,-577.0
No new measures,0.45,0,0.0372160432441934,415.5716955736375,-577.0
Aggressive + retaliation,0.05,3,0.0573500715175764,424.0236280478362,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1289766090566727,455.5091105676958,-577.0
Mild tariffs / tighter language,0.3,1,0.3124090279697048,547.2184794480919,-577.0
Mild tariffs / tighter language,0.3,1,0.0149913666807596,406.4376258903856,-577.0
Mild tariffs / tighter language,0.3,1,0.0763010638988543,432.1359218150869,-577.0
No new measures,0.45,0,0.123489108576298,453.016349872698,-577.0
No new measures,0.45,0,-0.1205822982252863,354.9073645395512,2432.2635460448773
No new measures,0.45,0,-0.2352082824531947,316.470751893931,2923.0
No new measures,0.45,0,0.1794141308277395,479.0731211495336,-577.0
Mild tariffs / tighter language,0.3,1,0.186235596883604,482.35227378236056,-577.0
No new measures,0.45,0,-0.0164209102520337,393.8689337258231,-577.0
Mild tariffs / tighter language,0.3,1,0.0314495693285704,413.1822083103384,-577.0
Mild tariffs / tighter language,0.3,1,0.047236784234068,419.75696663431165,-577.0
Mild tariffs / tighter language,0.3,1,0.1132557215619345,448.40409797034266,-577.0
Aggressive + retaliation,0.05,3,0.090016550673686,438.1037083321866,-577.0
No new measures,0.45,0,-0.1383830092709539,348.6456578533547,2923.0
Mild tariffs / tighter language,0.3,1,-0.0525559136941872,379.8905538286693,-66.05538286692831
No new measures,0.45,0,0.0274031257442802,411.5136679183421,-577.0
Mild tariffs / tighter language,0.3,1,0.0605914092993268,425.4002617158689,-577.0
Mild tariffs / tighter language,0.3,1,-0.0699347388003433,373.3455393930159,588.4460606984117
No new measures,0.45,0,-0.0110522179132879,395.9891812384453,-577.0
No new measures,0.45,0,0.0843458881342631,435.6264006712813,-577.0
Mild tariffs / tighter language,0.3,1,-0.0064183658666738,397.82839454648587,-577.0
Mild tariffs / tighter language,0.3,1,0.3115316375164096,546.7385657449952,-577.0
Mild tariffs / tighter language,0.3,1,0.0160540314705661,406.8697624121388,-577.0
No new measures,0.45,0,0.0975833740371822,441.4313356145314,-577.0
Mild tariffs / tighter language,0.3,1,0.0632770403405687,426.5442653619324,-577.0
Mild tariffs / tighter language,0.3,1,-0.3065988799788037,294.6653273334785,2922.999999999999
No new measures,0.45,0,-0.0001826281983686,400.3168988181269,-577.0
Mild tariffs / tighter language,0.3,1,0.091505826991625,438.7566518958175,-577.0
Mild tariffs / tighter language,0.3,1,0.2895145378480912,534.8325175290973,-577.0
Aggressive tariffs / restrictions,0.2,2,0.056507027688116,423.6663081839812,-577.0
No new measures,0.45,0,0.1445188360693903,462.6440392854004,-577.0
No new measures,0.45,0,-0.0854589733586527,367.5943922494304,1163.5607750569573
Aggressive + retaliation,0.05,3,0.3646911965940364,576.5893445762185,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.018191284723871,393.1722550933005,-577.0
No new measures,0.45,0,-0.2079318179722774,325.22176084984505,2923.0000000000005
Aggressive tariffs / restrictions,0.2,2,0.0986642290010703,441.9087168082877,-577.0
No new measures,0.45,0,0.0605452454005844,425.3806240345415,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0103832241566819,396.2541841611442,-577.0
No new measures,0.45,0,0.0169582171659913,407.2378145998994,-577.0
No new measures,0.45,0,-0.158927018232081,341.5561511248674,2923.0
Aggressive + retaliation,0.05,3,-0.0447777282765816,382.8569345689246,-362.69345689246006
No new measures,0.45,0,0.1101659363572325,447.02076382592367,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0337779205214164,414.1453624433352,-577.0
Mild tariffs / tighter language,0.3,1,-0.0747443202223294,371.55421483651,767.5785163489973
No new measures,0.45,0,-0.1378440154598776,348.8336263575759,2923.0
Aggressive + retaliation,0.05,3,-0.0962558863321541,363.64685653459327,1558.314346540673
Mild tariffs / tighter language,0.3,1,0.1744774093449137,476.7138987838032,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1002119574075981,442.5932010435935,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0601256506331818,377.0257388979767,220.42611020233198
No new measures,0.45,0,0.0325940140611003,413.65534319893874,-577.0
No new measures,0.45,0,0.1271052518907962,454.6574874235801,-577.0
No new measures,0.45,0,0.0722798247467189,430.40168914632375,-577.0
Mild tariffs / tighter language,0.3,1,-0.0452669957354602,382.6696609466144,-343.96609466143855
